transaction_id,timestamp,user_id,user_role,transaction_type,electricity_quantity,price_per_mwh,total_cost,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id,transaction_status,grid_region,smart_meter_id,grid_demand_state,weather_condition,energy_source,carbon_tax_fee
TXN2064,2025-02-14 10:22:52,U7738,Authority,,0.0,0.0,0.0,12,Low,AES,0,Slice_C,Failed,North_Zone,MTR-0290,Normal,Clear Night,Wind,0.0
TXN6982,2025-02-14 10:16:26,U2278,Authority,,0.0,0.0,0.0,10,High,TDKE,1,Slice_B,Success,Industrial_Park,MTR-0204,Normal,Stormy,Coal,0.0
TXN7583,2025-02-14 10:18:49,U8278,Supplier,Sell,59.41,30.62,1819.13,19,Low,RSA,0,Slice_B,Pending,Industrial_Park,MTR-0315,Normal,Heatwave,Solar,0.0
TXN3675,2025-02-14 10:34:33,U7776,Authority,,0.0,0.0,0.0,12,High,TDKE,1,Slice_B,Failed,Rural_Grid,MTR-0316,Normal,Heatwave,Coal,0.0
TXN1490,2025-02-14 10:31:24,U9588,Dealer,Buy,75.86,37.33,2831.85,8,High,TDKE,1,Slice_B,Pending,Rural_Grid,MTR-0141,Normal,Heatwave,Solar,0.0
TXN9580,2025-02-14 10:52:39,U1151,Supplier,Sell,64.54,32.97,2127.88,9,High,TDKE,1,Slice_A,Failed,South_Zone,MTR-0017,Normal,Clear Night,Hydro,0.0
TXN9343,2025-02-14 10:32:55,U6036,Authority,,0.0,0.0,0.0,23,Low,AES,0,Slice_A,Pending,Industrial_Park,MTR-0408,Normal,Heatwave,Natural Gas,0.0
TXN5197,2025-02-14 10:39:52,U2139,Dealer,Buy,49.54,36.99,1832.48,27,High,TDKE,1,Slice_C,Pending,Rural_Grid,MTR-0088,Normal,Heatwave,Coal,222.93
TXN3834,2025-02-14 10:02:06,U5640,Authority,,0.0,0.0,0.0,24,High,TDKE,1,Slice_A,Failed,South_Zone,MTR-0270,Normal,Clear Night,Natural Gas,0.0
TXN7787,2025-02-14 10:19:44,U1927,Supplier,Buy,21.71,30.59,664.11,6,Low,RSA,0,Slice_C,Success,Industrial_Park,MTR-0425,Normal,Stormy,Natural Gas,43.42
TXN2229,2025-02-14 10:01:59,U6701,Supplier,Buy,29.53,33.64,993.39,21,Low,RSA,0,Slice_C,Pending,Metro_Hub,MTR-0349,Normal,Clear Night,Wind,0.0
TXN1637,2025-02-14 10:26:25,U7803,Dealer,Sell,50.04,38.1,1906.52,25,High,TDKE,1,Slice_B,Success,Industrial_Park,MTR-0430,Normal,Sunny,Solar,0.0
TXN5339,2025-02-14 10:35:39,U4734,Supplier,Buy,39.89,30.21,1205.08,16,High,TDKE,1,Slice_B,Failed,Industrial_Park,MTR-0221,Normal,Stormy,Hydro,0.0
TXN3155,2025-02-14 10:31:15,U8768,Dealer,Buy,15.85,37.78,598.81,22,Medium,AES,1,Slice_A,Pending,Metro_Hub,MTR-0219,Normal,Stormy,Wind,0.0
TXN3001,2025-02-14 10:08:01,U2298,Authority,,0.0,0.0,0.0,18,High,TDKE,1,Slice_C,Pending,North_Zone,MTR-0273,Normal,Clear Night,Wind,0.0
TXN2576,2025-02-14 10:17:28,U4404,Supplier,Buy,33.69,30.36,1022.83,8,Low,RSA,0,Slice_B,Success,South_Zone,MTR-0084,Normal,Heatwave,Hydro,0.0
TXN5173,2025-02-14 10:47:37,U9174,Dealer,Sell,41.3,31.21,1288.97,27,High,TDKE,1,Slice_B,Success,North_Zone,MTR-0497,Normal,Sunny,Solar,0.0
TXN9179,2025-02-14 10:05:04,U4062,Dealer,Buy,49.48,33.22,1643.73,6,Low,RSA,0,Slice_B,Failed,North_Zone,MTR-0079,Normal,Heatwave,Hydro,0.0
TXN3896,2025-02-14 10:20:31,U1327,Authority,,0.0,0.0,0.0,21,Medium,AES,1,Slice_C,Failed,Metro_Hub,MTR-0273,Normal,Sunny,Hydro,0.0
TXN8020,2025-02-14 10:46:01,U3102,Supplier,Buy,83.13,34.08,2833.07,8,Low,AES,0,Slice_C,Failed,South_Zone,MTR-0496,Normal,Cloudy,Wind,0.0
TXN4892,2025-02-14 10:53:23,U2218,Authority,,0.0,0.0,0.0,8,Low,RSA,0,Slice_A,Success,Industrial_Park,MTR-0125,Normal,Clear Night,Wind,0.0
TXN9275,2025-02-14 10:07:48,U3699,Authority,,0.0,0.0,0.0,24,Medium,AES,1,Slice_C,Success,Industrial_Park,MTR-0179,Normal,Clear Night,Natural Gas,0.0
TXN4026,2025-02-14 10:35:14,U9532,Supplier,Sell,75.97,33.35,2533.6,23,Medium,AES,1,Slice_B,Pending,North_Zone,MTR-0422,Normal,Stormy,Hydro,0.0
TXN4141,2025-02-14 10:20:20,U6419,Dealer,Buy,46.47,32.61,1515.39,10,Medium,AES,1,Slice_C,Failed,Rural_Grid,MTR-0269,Normal,Cloudy,Coal,209.12
TXN8102,2025-02-14 10:42:41,U7450,Supplier,Sell,59.38,38.79,2303.35,6,Medium,AES,1,Slice_A,Failed,North_Zone,MTR-0196,Normal,Cloudy,Wind,0.0
TXN3222,2025-02-14 10:47:42,U8673,Dealer,Sell,27.01,37.36,1009.09,20,Medium,RSA,1,Slice_C,Failed,North_Zone,MTR-0243,Normal,Cloudy,Coal,121.55
TXN4826,2025-02-14 10:45:16,U7314,Supplier,Sell,55.68,30.12,1677.08,5,Low,AES,0,Slice_B,Success,Metro_Hub,MTR-0264,Normal,Sunny,Natural Gas,111.36
TXN9246,2025-02-14 10:41:37,U4655,Authority,,0.0,0.0,0.0,16,High,TDKE,1,Slice_C,Failed,North_Zone,MTR-0495,Normal,Heatwave,Natural Gas,0.0
TXN4587,2025-02-14 10:13:02,U2590,Supplier,Sell,61.87,30.55,1890.13,10,Low,AES,0,Slice_B,Pending,Metro_Hub,MTR-0452,Normal,Sunny,Solar,0.0
TXN2374,2025-02-14 10:56:34,U7346,Authority,,0.0,0.0,0.0,10,High,TDKE,1,Slice_A,Pending,South_Zone,MTR-0417,Normal,Sunny,Solar,0.0
TXN3474,2025-02-14 10:40:15,U6331,Authority,,0.0,0.0,0.0,8,Low,AES,0,Slice_B,Failed,Metro_Hub,MTR-0343,Normal,Sunny,Natural Gas,0.0
TXN7572,2025-02-14 10:03:57,U7856,Authority,,0.0,0.0,0.0,18,High,TDKE,1,Slice_A,Success,South_Zone,MTR-0377,Normal,Clear Night,Natural Gas,0.0
TXN5437,2025-02-14 10:00:06,U4921,Authority,,0.0,0.0,0.0,5,Low,AES,0,Slice_C,Failed,Rural_Grid,MTR-0263,Normal,Sunny,Solar,0.0
TXN8823,2025-02-14 10:26:41,U8920,Dealer,Sell,11.86,35.29,418.54,12,High,TDKE,1,Slice_A,Failed,South_Zone,MTR-0386,Normal,Cloudy,Natural Gas,23.72
TXN6676,2025-02-14 10:03:00,U7408,Supplier,Sell,67.85,34.93,2370.0,5,Low,RSA,0,Slice_B,Success,North_Zone,MTR-0465,Normal,Clear Night,Natural Gas,135.7
TXN9620,2025-02-14 10:44:04,U1434,Authority,,0.0,0.0,0.0,6,Medium,AES,1,Slice_C,Failed,Rural_Grid,MTR-0002,Normal,Clear Night,Coal,0.0
TXN1873,2025-02-14 10:37:26,U4573,Dealer,Sell,66.32,31.87,2113.62,6,Low,AES,0,Slice_B,Pending,Metro_Hub,MTR-0457,Normal,Sunny,Hydro,0.0
TXN8062,2025-02-14 10:20:08,U6105,Dealer,Sell,79.74,38.44,3065.21,13,High,TDKE,1,Slice_B,Success,Industrial_Park,MTR-0332,Normal,Heatwave,Hydro,0.0
TXN7429,2025-02-14 10:03:17,U7091,Dealer,Buy,63.66,37.52,2388.52,23,Low,AES,0,Slice_B,Pending,North_Zone,MTR-0251,Normal,Cloudy,Hydro,0.0
TXN2510,2025-02-14 10:39:40,U2927,Authority,,0.0,0.0,0.0,21,High,TDKE,1,Slice_C,Pending,Industrial_Park,MTR-0415,Normal,Sunny,Hydro,0.0
TXN9791,2025-02-14 10:14:22,U7767,Supplier,Sell,64.89,32.37,2100.49,7,Medium,RSA,1,Slice_B,Failed,South_Zone,MTR-0480,Normal,Cloudy,Wind,0.0
TXN2533,2025-02-14 10:08:07,U8835,Supplier,Sell,39.96,30.23,1207.99,27,Low,AES,0,Slice_B,Success,North_Zone,MTR-0173,Normal,Cloudy,Coal,179.82
TXN9088,2025-02-14 10:23:08,U4261,Authority,,0.0,0.0,0.0,8,Medium,RSA,1,Slice_B,Failed,Metro_Hub,MTR-0004,Normal,Stormy,Coal,0.0
TXN3167,2025-02-14 10:12:06,U6279,Dealer,Buy,84.09,33.94,2854.01,11,Low,AES,0,Slice_A,Pending,Metro_Hub,MTR-0119,Normal,Clear Night,Hydro,0.0
TXN9121,2025-02-14 10:19:52,U8034,Supplier,Sell,89.42,34.72,3104.66,16,High,TDKE,1,Slice_B,Success,Rural_Grid,MTR-0148,Normal,Cloudy,Hydro,0.0
TXN6168,2025-02-14 10:16:57,U5238,Authority,,0.0,0.0,0.0,27,Medium,RSA,1,Slice_A,Failed,Industrial_Park,MTR-0497,Normal,Stormy,Wind,0.0
TXN3238,2025-02-14 10:33:53,U1017,Authority,,0.0,0.0,0.0,8,High,TDKE,1,Slice_A,Pending,Industrial_Park,MTR-0339,Normal,Stormy,Hydro,0.0
TXN9940,2025-02-14 10:03:03,U1422,Dealer,Sell,58.58,38.56,2258.84,8,High,TDKE,1,Slice_A,Failed,Rural_Grid,MTR-0303,Normal,Sunny,Solar,0.0
TXN3347,2025-02-14 10:54:45,U1090,Authority,,0.0,0.0,0.0,9,High,TDKE,1,Slice_B,Success,Industrial_Park,MTR-0322,Normal,Sunny,Solar,0.0
TXN7635,2025-02-14 10:00:39,U1402,Authority,,0.0,0.0,0.0,19,Medium,RSA,1,Slice_C,Failed,Industrial_Park,MTR-0270,Normal,Stormy,Hydro,0.0
TXN9761,2025-02-14 10:55:03,U6792,Dealer,Sell,45.87,35.63,1634.35,20,Medium,RSA,1,Slice_B,Pending,Metro_Hub,MTR-0489,Normal,Clear Night,Hydro,0.0
TXN1786,2025-02-14 10:19:09,U4659,Authority,,0.0,0.0,0.0,14,Low,RSA,0,Slice_C,Success,North_Zone,MTR-0448,Normal,Cloudy,Wind,0.0
TXN8113,2025-02-14 10:44:09,U3315,Dealer,Buy,98.67,36.9,3640.92,19,High,TDKE,1,Slice_B,Success,Metro_Hub,MTR-0311,Normal,Stormy,Wind,0.0
TXN1305,2025-02-14 10:23:14,U5400,Authority,,0.0,0.0,0.0,30,High,TDKE,1,Slice_A,Failed,Metro_Hub,MTR-0025,Normal,Clear Night,Hydro,0.0
TXN7251,2025-02-14 10:01:19,U3950,Authority,,0.0,0.0,0.0,25,Medium,RSA,1,Slice_B,Failed,South_Zone,MTR-0150,Normal,Sunny,Solar,0.0
TXN6424,2025-02-14 10:39:55,U3328,Dealer,Sell,44.48,35.07,1559.91,17,Medium,AES,1,Slice_A,Failed,Rural_Grid,MTR-0344,Normal,Heatwave,Coal,200.16
TXN8369,2025-02-14 10:18:44,U6771,Dealer,Buy,57.9,31.76,1838.9,22,Medium,RSA,1,Slice_B,Success,Rural_Grid,MTR-0369,Normal,Cloudy,Natural Gas,115.8
TXN5976,2025-02-14 10:20:43,U5178,Dealer,Buy,70.27,37.68,2647.77,12,Medium,AES,1,Slice_C,Success,Metro_Hub,MTR-0344,Normal,Stormy,Hydro,0.0
TXN9390,2025-02-14 10:22:28,U8182,Supplier,Buy,80.01,34.68,2774.75,14,Medium,RSA,1,Slice_A,Success,Metro_Hub,MTR-0450,Normal,Sunny,Coal,360.05
TXN9661,2025-02-14 10:48:49,U4568,Authority,,0.0,0.0,0.0,13,High,TDKE,1,Slice_C,Failed,South_Zone,MTR-0457,Normal,Sunny,Solar,0.0
TXN1262,2025-02-14 10:00:53,U3596,Supplier,Buy,67.81,35.37,2398.44,30,Medium,AES,1,Slice_A,Pending,Metro_Hub,MTR-0440,Normal,Clear Night,Wind,0.0
TXN7545,2025-02-14 10:49:27,U2284,Supplier,Buy,81.05,38.97,3158.52,10,High,TDKE,1,Slice_B,Pending,Metro_Hub,MTR-0012,Normal,Sunny,Hydro,0.0
TXN7606,2025-02-14 10:50:11,U1074,Authority,,0.0,0.0,0.0,24,Medium,AES,1,Slice_A,Success,South_Zone,MTR-0497,Normal,Clear Night,Hydro,0.0
TXN7194,2025-02-14 10:29:09,U6199,Authority,,0.0,0.0,0.0,24,Medium,AES,1,Slice_C,Pending,Metro_Hub,MTR-0218,Normal,Heatwave,Natural Gas,0.0
TXN3120,2025-02-14 10:50:10,U7054,Supplier,Sell,59.71,37.55,2242.11,11,Low,RSA,0,Slice_B,Failed,Rural_Grid,MTR-0133,Normal,Stormy,Coal,268.69
TXN1680,2025-02-14 10:42:52,U5924,Authority,,0.0,0.0,0.0,14,Low,RSA,0,Slice_A,Failed,South_Zone,MTR-0457,Normal,Heatwave,Solar,0.0
TXN4810,2025-02-14 10:39:12,U7543,Dealer,Buy,77.19,33.77,2606.71,17,Low,AES,0,Slice_C,Success,North_Zone,MTR-0104,Normal,Sunny,Coal,347.36
TXN5218,2025-02-14 10:20:05,U9700,Supplier,Buy,22.37,37.11,830.15,30,Medium,AES,1,Slice_A,Failed,Metro_Hub,MTR-0221,Normal,Sunny,Solar,0.0
TXN4652,2025-02-14 10:59:06,U2257,Supplier,Buy,11.99,30.17,361.74,24,High,TDKE,1,Slice_C,Success,North_Zone,MTR-0403,Normal,Cloudy,Wind,0.0
TXN5775,2025-02-14 10:48:09,U9632,Authority,,0.0,0.0,0.0,20,Low,RSA,0,Slice_A,Success,Metro_Hub,MTR-0311,Normal,Cloudy,Wind,0.0
TXN6880,2025-02-14 10:04:14,U9447,Authority,,0.0,0.0,0.0,29,Low,AES,0,Slice_A,Pending,Metro_Hub,MTR-0170,Normal,Cloudy,Wind,0.0
TXN6222,2025-02-14 10:04:48,U3938,Authority,,0.0,0.0,0.0,21,High,TDKE,1,Slice_C,Failed,Rural_Grid,MTR-0095,Normal,Heatwave,Hydro,0.0
TXN5120,2025-02-14 10:23:41,U5478,Dealer,Buy,27.94,34.96,976.78,21,High,TDKE,1,Slice_B,Failed,Metro_Hub,MTR-0467,Normal,Sunny,Coal,125.73
TXN9051,2025-02-14 10:51:23,U6039,Dealer,Sell,12.13,38.03,461.3,14,High,TDKE,1,Slice_C,Success,North_Zone,MTR-0173,Normal,Sunny,Natural Gas,24.26
TXN1750,2025-02-14 10:56:01,U4276,Authority,,0.0,0.0,0.0,16,Low,AES,0,Slice_C,Failed,North_Zone,MTR-0394,Normal,Stormy,Hydro,0.0
TXN1909,2025-02-14 10:30:15,U9329,Supplier,Sell,50.18,33.33,1672.5,5,High,TDKE,1,Slice_B,Success,Rural_Grid,MTR-0375,Normal,Sunny,Hydro,0.0
TXN6221,2025-02-14 10:33:03,U7287,Authority,,0.0,0.0,0.0,6,Low,AES,0,Slice_B,Pending,South_Zone,MTR-0469,Normal,Cloudy,Wind,0.0
TXN4423,2025-02-14 10:14:49,U7374,Dealer,Sell,26.27,32.53,854.56,13,High,TDKE,1,Slice_B,Success,South_Zone,MTR-0312,Normal,Clear Night,Coal,118.22
TXN8119,2025-02-14 10:50:08,U4668,Dealer,Sell,49.31,37.09,1828.91,25,Medium,AES,1,Slice_C,Pending,Rural_Grid,MTR-0495,Normal,Cloudy,Wind,0.0
TXN4966,2025-02-14 10:28:26,U5943,Authority,,0.0,0.0,0.0,15,High,TDKE,1,Slice_B,Failed,Rural_Grid,MTR-0217,Normal,Cloudy,Wind,0.0
TXN3653,2025-02-14 10:47:28,U8366,Authority,,0.0,0.0,0.0,16,Low,RSA,0,Slice_B,Success,Industrial_Park,MTR-0055,Normal,Cloudy,Hydro,0.0
TXN1985,2025-02-14 10:52:03,U7337,Dealer,Sell,88.34,33.91,2995.61,7,Medium,RSA,1,Slice_A,Failed,North_Zone,MTR-0299,Normal,Stormy,Natural Gas,176.68
TXN7190,2025-02-14 10:20:55,U1420,Authority,,0.0,0.0,0.0,6,High,TDKE,1,Slice_C,Failed,North_Zone,MTR-0209,Normal,Clear Night,Coal,0.0
TXN3540,2025-02-14 10:22:21,U7755,Authority,,0.0,0.0,0.0,21,High,TDKE,1,Slice_C,Pending,Industrial_Park,MTR-0248,Normal,Clear Night,Natural Gas,0.0
TXN7989,2025-02-14 10:56:35,U3071,Supplier,Buy,66.33,39.64,2629.32,20,Medium,RSA,1,Slice_B,Pending,Industrial_Park,MTR-0182,Normal,Stormy,Hydro,0.0
TXN5271,2025-02-14 10:00:00,U3196,Dealer,Sell,94.5,34.71,3280.1,8,Medium,RSA,1,Slice_A,Success,Metro_Hub,MTR-0420,Normal,Clear Night,Coal,425.25
TXN8400,2025-02-14 10:18:36,U1106,Dealer,Buy,47.63,33.56,1598.46,25,Medium,RSA,1,Slice_A,Failed,Rural_Grid,MTR-0439,Normal,Sunny,Natural Gas,95.26
TXN4649,2025-02-14 10:45:34,U7167,Supplier,Sell,44.96,34.54,1552.92,29,Medium,RSA,1,Slice_C,Pending,Metro_Hub,MTR-0462,Normal,Stormy,Hydro,0.0
TXN1227,2025-02-14 10:15:59,U5996,Authority,,0.0,0.0,0.0,25,Low,AES,0,Slice_C,Pending,South_Zone,MTR-0461,Normal,Clear Night,Coal,0.0
TXN6918,2025-02-14 10:42:20,U6865,Supplier,Buy,45.94,32.98,1515.1,10,High,TDKE,1,Slice_C,Success,Metro_Hub,MTR-0028,Normal,Cloudy,Coal,206.73
TXN5292,2025-02-14 10:29:54,U1550,Supplier,Sell,89.69,34.95,3134.67,17,Medium,AES,1,Slice_C,Failed,Industrial_Park,MTR-0219,Normal,Heatwave,Hydro,0.0
TXN1183,2025-02-14 10:04:38,U8675,Supplier,Buy,85.13,30.62,2606.68,12,Low,RSA,0,Slice_C,Success,Industrial_Park,MTR-0333,Normal,Stormy,Natural Gas,170.26
TXN9510,2025-02-14 10:30:46,U2028,Supplier,Buy,34.43,39.72,1367.56,29,Medium,AES,1,Slice_A,Success,Rural_Grid,MTR-0007,Normal,Heatwave,Solar,0.0
TXN8637,2025-02-14 10:48:56,U4933,Authority,,0.0,0.0,0.0,15,Medium,RSA,1,Slice_A,Pending,South_Zone,MTR-0012,Normal,Clear Night,Natural Gas,0.0
TXN1994,2025-02-14 10:10:38,U5252,Authority,,0.0,0.0,0.0,29,High,TDKE,1,Slice_B,Failed,North_Zone,MTR-0475,Normal,Sunny,Natural Gas,0.0
TXN7951,2025-02-14 10:35:11,U9604,Supplier,Buy,58.53,34.51,2019.87,11,Medium,AES,1,Slice_B,Success,Metro_Hub,MTR-0360,Normal,Clear Night,Coal,263.38
TXN6035,2025-02-14 10:29:58,U8624,Dealer,Buy,41.59,35.5,1476.45,11,Medium,AES,1,Slice_B,Pending,Rural_Grid,MTR-0261,Normal,Sunny,Hydro,0.0
TXN3008,2025-02-14 10:57:16,U7613,Dealer,Buy,76.65,32.12,2462.0,20,High,TDKE,1,Slice_A,Failed,Metro_Hub,MTR-0068,Normal,Sunny,Coal,344.93
TXN9643,2025-02-14 10:49:19,U9114,Dealer,Buy,36.26,36.99,1341.26,11,High,TDKE,1,Slice_C,Failed,Industrial_Park,MTR-0314,Normal,Sunny,Hydro,0.0
TXN2922,2025-02-14 10:27:09,U7965,Supplier,Buy,48.18,33.11,1595.24,26,Low,RSA,0,Slice_C,Failed,Metro_Hub,MTR-0458,Normal,Cloudy,Natural Gas,96.36
TXN9938,2025-02-14 10:35:41,U8071,Supplier,Sell,25.51,37.37,953.31,21,High,TDKE,1,Slice_A,Pending,South_Zone,MTR-0247,Normal,Sunny,Hydro,0.0
TXN8609,2025-02-14 10:38:52,U3971,Dealer,Sell,54.46,36.52,1988.88,22,Medium,RSA,1,Slice_A,Failed,Industrial_Park,MTR-0422,Normal,Stormy,Wind,0.0
TXN8468,2025-02-14 10:06:59,U7429,Supplier,Buy,67.41,35.19,2372.16,23,Medium,RSA,1,Slice_C,Success,North_Zone,MTR-0203,Normal,Cloudy,Wind,0.0
TXN6471,2025-02-14 10:31:08,U9794,Supplier,Buy,27.31,33.15,905.33,9,Low,AES,0,Slice_A,Failed,Rural_Grid,MTR-0145,Normal,Stormy,Wind,0.0
TXN4098,2025-02-14 10:19:57,U2149,Dealer,Sell,31.53,33.41,1053.42,9,Medium,RSA,1,Slice_A,Success,Metro_Hub,MTR-0129,Normal,Stormy,Hydro,0.0
TXN6666,2025-02-14 10:59:47,U6155,Authority,,0.0,0.0,0.0,10,High,TDKE,1,Slice_A,Failed,Metro_Hub,MTR-0152,Normal,Cloudy,Natural Gas,0.0
TXN2855,2025-02-14 10:56:25,U6459,Dealer,Sell,18.29,36.04,659.17,5,Medium,AES,1,Slice_B,Pending,Metro_Hub,MTR-0349,Normal,Cloudy,Wind,0.0
TXN8735,2025-02-14 10:44:35,U8003,Authority,,0.0,0.0,0.0,24,High,TDKE,1,Slice_A,Success,Industrial_Park,MTR-0160,Normal,Heatwave,Solar,0.0
TXN2592,2025-02-14 10:54:09,U7409,Supplier,Sell,31.94,31.96,1020.8,17,Medium,AES,1,Slice_B,Pending,Industrial_Park,MTR-0060,Normal,Clear Night,Natural Gas,63.88
TXN1132,2025-02-14 10:58:23,U4652,Supplier,Buy,31.88,39.18,1249.06,28,Low,AES,0,Slice_C,Success,Rural_Grid,MTR-0220,Normal,Sunny,Hydro,0.0
TXN1541,2025-02-14 10:06:50,U3629,Supplier,Sell,72.83,34.51,2513.36,29,Low,AES,0,Slice_B,Failed,Rural_Grid,MTR-0130,Normal,Stormy,Natural Gas,145.66
TXN6868,2025-02-14 10:57:57,U8356,Supplier,Buy,30.92,37.03,1144.97,20,High,TDKE,1,Slice_B,Pending,Metro_Hub,MTR-0357,Normal,Clear Night,Hydro,0.0
TXN9730,2025-02-14 10:44:54,U3063,Supplier,Buy,26.79,30.67,821.65,13,High,TDKE,1,Slice_B,Pending,North_Zone,MTR-0034,Normal,Heatwave,Hydro,0.0
TXN7076,2025-02-14 10:26:30,U4161,Supplier,Sell,65.45,35.16,2301.22,30,High,TDKE,1,Slice_B,Failed,Industrial_Park,MTR-0499,Normal,Heatwave,Solar,0.0
TXN8103,2025-02-14 10:16:03,U7870,Authority,,0.0,0.0,0.0,14,Low,RSA,0,Slice_C,Pending,Industrial_Park,MTR-0198,Normal,Stormy,Coal,0.0
TXN9319,2025-02-14 10:59:49,U2918,Dealer,Sell,93.78,31.94,2995.33,9,Medium,RSA,1,Slice_A,Failed,Industrial_Park,MTR-0131,Normal,Clear Night,Wind,0.0
TXN3287,2025-02-14 10:43:15,U1444,Supplier,Buy,34.73,38.68,1343.36,23,Medium,AES,1,Slice_C,Failed,Industrial_Park,MTR-0377,Normal,Heatwave,Natural Gas,69.46
TXN3296,2025-02-14 10:51:37,U2251,Dealer,Buy,33.97,32.63,1108.44,11,Low,RSA,0,Slice_A,Pending,Metro_Hub,MTR-0358,Normal,Clear Night,Wind,0.0
TXN8918,2025-02-14 10:36:57,U3776,Dealer,Buy,55.24,31.34,1731.22,8,High,TDKE,1,Slice_A,Success,Metro_Hub,MTR-0064,Normal,Cloudy,Wind,0.0
TXN4531,2025-02-14 10:34:55,U3474,Authority,,0.0,0.0,0.0,23,Low,AES,0,Slice_C,Failed,Metro_Hub,MTR-0427,Normal,Stormy,Natural Gas,0.0
TXN1670,2025-02-14 10:07:09,U7047,Dealer,Sell,65.95,39.4,2598.43,20,Medium,AES,1,Slice_B,Failed,North_Zone,MTR-0375,Normal,Sunny,Hydro,0.0
TXN1997,2025-02-14 10:49:21,U7361,Authority,,0.0,0.0,0.0,6,High,TDKE,1,Slice_A,Pending,South_Zone,MTR-0348,Normal,Clear Night,Hydro,0.0
TXN1504,2025-02-14 10:00:25,U6353,Authority,,0.0,0.0,0.0,27,Medium,RSA,1,Slice_C,Success,Metro_Hub,MTR-0332,Normal,Cloudy,Natural Gas,0.0
TXN2298,2025-02-14 10:54:52,U4286,Dealer,Sell,29.01,32.4,939.92,5,Medium,RSA,1,Slice_B,Success,Rural_Grid,MTR-0092,Normal,Sunny,Hydro,0.0
TXN4043,2025-02-14 10:06:59,U2764,Dealer,Sell,33.95,33.32,1131.21,25,Low,AES,0,Slice_C,Success,Metro_Hub,MTR-0083,Normal,Heatwave,Coal,152.78
TXN8765,2025-02-14 10:40:38,U2765,Authority,,0.0,0.0,0.0,17,Low,AES,0,Slice_C,Success,Rural_Grid,MTR-0301,Normal,Cloudy,Wind,0.0
TXN4849,2025-02-14 10:25:53,U5797,Dealer,Sell,67.91,33.17,2252.57,27,Low,AES,0,Slice_A,Pending,Industrial_Park,MTR-0109,Normal,Clear Night,Natural Gas,135.82
TXN5958,2025-02-14 10:37:00,U4342,Supplier,Buy,91.09,39.9,3634.49,7,Medium,AES,1,Slice_A,Success,Industrial_Park,MTR-0047,Normal,Heatwave,Solar,0.0
TXN6575,2025-02-14 10:56:15,U4550,Authority,,0.0,0.0,0.0,18,High,TDKE,1,Slice_C,Pending,Industrial_Park,MTR-0297,Normal,Stormy,Hydro,0.0
TXN5783,2025-02-14 10:14:21,U5905,Supplier,Buy,68.97,38.95,2686.38,20,High,TDKE,1,Slice_A,Success,Rural_Grid,MTR-0049,Normal,Cloudy,Coal,310.37
TXN1048,2025-02-14 10:58:02,U7783,Dealer,Buy,43.45,33.35,1449.06,30,Low,AES,0,Slice_B,Success,Industrial_Park,MTR-0065,Normal,Heatwave,Solar,0.0
TXN3933,2025-02-14 10:54:13,U6634,Supplier,Buy,93.44,36.77,3435.79,22,Low,AES,0,Slice_B,Failed,North_Zone,MTR-0143,Normal,Clear Night,Wind,0.0
TXN9117,2025-02-14 10:02:56,U5337,Supplier,Sell,59.62,37.01,2206.54,15,Medium,AES,1,Slice_C,Pending,Industrial_Park,MTR-0104,Normal,Cloudy,Coal,268.29
TXN4445,2025-02-14 10:11:07,U5633,Dealer,Sell,90.3,36.39,3286.02,19,Low,RSA,0,Slice_A,Success,Rural_Grid,MTR-0260,Normal,Sunny,Natural Gas,180.6
TXN4356,2025-02-14 10:25:13,U4260,Authority,,0.0,0.0,0.0,8,Low,AES,0,Slice_A,Failed,North_Zone,MTR-0317,Normal,Stormy,Hydro,0.0
TXN2205,2025-02-14 10:47:21,U7495,Supplier,Sell,49.65,30.27,1502.91,26,Medium,AES,1,Slice_A,Failed,Rural_Grid,MTR-0365,Normal,Clear Night,Wind,0.0
TXN6443,2025-02-14 10:46:10,U9262,Supplier,Buy,33.5,39.96,1338.66,24,Medium,AES,1,Slice_C,Success,Metro_Hub,MTR-0456,Normal,Sunny,Solar,0.0
TXN1535,2025-02-14 10:54:07,U9434,Authority,,0.0,0.0,0.0,26,Low,AES,0,Slice_B,Failed,North_Zone,MTR-0352,Normal,Stormy,Wind,0.0
TXN6315,2025-02-14 10:33:02,U9420,Dealer,Buy,27.26,30.24,824.34,19,Medium,AES,1,Slice_A,Success,Rural_Grid,MTR-0453,Normal,Sunny,Natural Gas,54.52
TXN1847,2025-02-14 10:25:08,U7709,Authority,,0.0,0.0,0.0,25,Low,RSA,0,Slice_C,Pending,Metro_Hub,MTR-0416,Normal,Stormy,Natural Gas,0.0
TXN4362,2025-02-14 10:47:14,U2008,Supplier,Sell,56.85,39.47,2243.87,7,High,TDKE,1,Slice_B,Success,Industrial_Park,MTR-0342,Normal,Stormy,Wind,0.0
TXN6719,2025-02-14 10:47:11,U2926,Supplier,Buy,38.75,37.44,1450.8,22,High,TDKE,1,Slice_A,Failed,South_Zone,MTR-0104,Normal,Clear Night,Wind,0.0
TXN7328,2025-02-14 10:05:07,U9098,Dealer,Buy,13.35,32.76,437.35,16,Medium,AES,1,Slice_C,Failed,South_Zone,MTR-0425,Normal,Sunny,Natural Gas,26.7
